station,date,sst_c,slp_hpa,u10_ms,v10_ms
Phetchaburi Bangkawe,2011-01-01,26.781311,1011.219055,-0.633686,-2.768054
Phetchaburi Bangkawe,2011-02-01,27.578125,1009.969666,-0.579499,2.756138
Phetchaburi Bangkawe,2011-03-01,28.651428,1010.4422,-0.51223,-1.135886
Phetchaburi Bangkawe,2011-04-01,28.847473,1009.415955,-0.689781,2.81008
Phetchaburi Bangkawe,2011-05-01,30.368225,1007.399658,0.442449,2.113836
Phetchaburi Bangkawe,2011-06-01,29.856354,1006.425964,1.78954,2.561423
Phetchaburi Bangkawe,2011-07-01,29.117676,1006.576538,1.878054,2.237923
Phetchaburi Bangkawe,2011-08-01,29.629059,1007.384399,1.781729,1.560858
Phetchaburi Bangkawe,2011-09-01,29.171295,1007.444092,2.205397,1.431824
Phetchaburi Bangkawe,2011-10-01,28.895081,1009.475342,0.039416,-1.547742
Phetchaburi Bangkawe,2011-11-01,28.962402,1010.172485,-0.0732,-3.196734
Phetchaburi Bangkawe,2011-12-01,26.865875,1012.077209,-0.79562,-4.043057
Phetchaburi Bangkawe,2012-01-01,27.060791,1010.925598,-0.453561,0.17397
Phetchaburi Bangkawe,2012-02-01,28.352448,1009.310608,-0.779788,2.792724
Phetchaburi Bangkawe,2012-03-01,29.505524,1009.049988,-0.753134,2.711303
Phetchaburi Bangkawe,2012-04-01,30.342346,1008.43158,-0.34392,2.809031
Phetchaburi Bangkawe,2012-05-01,30.41095,1005.917175,1.515008,2.345987
Phetchaburi Bangkawe,2012-06-01,29.598938,1006.080933,2.808634,2.515059
Phetchaburi Bangkawe,2012-07-01,29.115295,1006.664368,2.09166,2.153258
Phetchaburi Bangkawe,2012-08-01,28.979065,1007.471863,2.386685,1.62415
Phetchaburi Bangkawe,2012-09-01,29.128174,1008.389709,1.404695,0.529202
Phetchaburi Bangkawe,2012-10-01,30.158203,1010.09375,0.22227,-0.680738
Phetchaburi Bangkawe,2012-11-01,29.44165,1010.16095,-0.061097,0.035315
Phetchaburi Bangkawe,2012-12-01,29.319153,1010.574707,-0.021268,-1.390131
Phetchaburi Bangkawe,2013-01-01,28.098633,1012.306274,-0.5768,0.081301
Phetchaburi Bangkawe,2013-02-01,28.54361,1010.703735,-0.306937,1.073119
Phetchaburi Bangkawe,2013-03-01,29.485413,1010.213745,-0.785369,3.379574
Phetchaburi Bangkawe,2013-04-01,30.449371,1007.927185,-0.417616,3.106218
Phetchaburi Bangkawe,2013-05-01,30.973389,1007.255005,0.285358,2.365494
Phetchaburi Bangkawe,2013-06-01,30.151764,1005.795654,1.514366,1.996808
Phetchaburi Bangkawe,2013-07-01,29.446594,1006.606873,2.133134,1.792202
Phetchaburi Bangkawe,2013-08-01,29.195129,1007.213135,2.029878,1.931167
Phetchaburi Bangkawe,2013-09-01,29.307129,1007.871582,1.219986,1.376532
Phetchaburi Bangkawe,2013-10-01,29.228912,1010.545654,0.085814,-0.885369
Phetchaburi Bangkawe,2013-11-01,28.759827,1010.740601,-0.700143,-2.686572
Phetchaburi Bangkawe,2013-12-01,26.661377,1012.85376,-0.103696,-3.42188
Phetchaburi Bangkawe,2014-01-01,25.525879,1014.293762,-0.506764,-1.880695
Phetchaburi Bangkawe,2014-02-01,26.754944,1010.983459,-0.636195,3.705223
Phetchaburi Bangkawe,2014-03-01,28.579742,1010.914368,-0.694514,4.452305
Phetchaburi Bangkawe,2014-04-01,30.246643,1009.085327,-0.840688,3.645597
Phetchaburi Bangkawe,2014-05-01,31.177307,1008.029663,0.232439,2.292655
Phetchaburi Bangkawe,2014-06-01,30.506744,1005.818726,2.052108,2.980208
Phetchaburi Bangkawe,2014-07-01,29.934723,1006.905029,2.260552,2.428137
Phetchaburi Bangkawe,2014-08-01,29.645752,1008.315613,1.339239,1.975874
Phetchaburi Bangkawe,2014-09-01,29.561432,1008.70813,1.171021,1.47904
Phetchaburi Bangkawe,2014-10-01,29.63916,1010.678101,-0.576333,-1.294333
Phetchaburi Bangkawe,2014-11-01,29.547607,1011.030334,-0.100511,-1.618941
Phetchaburi Bangkawe,2014-12-01,27.796387,1012.670288,-0.781198,-3.49582
Phetchaburi Bangkawe,2015-01-01,26.191223,1013.604065,0.216167,-1.245584
Phetchaburi Bangkawe,2015-02-01,27.473633,1012.401855,-0.479782,2.617297
Phetchaburi Bangkawe,2015-03-01,28.977692,1011.520935,-0.836077,3.821043
Phetchaburi Bangkawe,2015-04-01,30.107178,1009.79718,-0.788248,2.460555
Phetchaburi Bangkawe,2015-05-01,30.576569,1008.076233,0.906719,2.657082
Phetchaburi Bangkawe,2015-06-01,30.415344,1007.716858,1.345858,2.241206
Phetchaburi Bangkawe,2015-07-01,29.838531,1007.517822,2.253536,2.778474
Phetchaburi Bangkawe,2015-08-01,29.578369,1008.142212,2.064252,1.816898
Phetchaburi Bangkawe,2015-09-01,29.510498,1008.981873,1.597628,1.170717
Phetchaburi Bangkawe,2015-10-01,29.823975,1011.47345,-0.180522,-0.240485
Phetchaburi Bangkawe,2015-11-01,29.977783,1011.233765,-0.936701,-1.461228
Phetchaburi Bangkawe,2015-12-01,28.976227,1013.154358,-0.687418,-1.472968
Phetchaburi Bangkawe,2016-01-01,28.455231,1013.039062,-0.438896,0.986556
Phetchaburi Bangkawe,2016-02-01,27.406311,1013.802185,-1.37475,0.01793
Phetchaburi Bangkawe,2016-03-01,28.89209,1011.385925,-0.94459,4.124303
Phetchaburi Bangkawe,2016-04-01,30.426178,1008.721863,-0.827304,4.684406
Phetchaburi Bangkawe,2016-05-01,31.267883,1007.606873,0.441685,3.568587
Phetchaburi Bangkawe,2016-06-01,30.445862,1008.106262,1.467872,2.504275
Phetchaburi Bangkawe,2016-07-01,29.88623,1007.838135,1.107149,2.312366
Phetchaburi Bangkawe,2016-08-01,29.849854,1006.360596,2.429229,1.855292
Phetchaburi Bangkawe,2016-09-01,29.525879,1007.69281,1.457596,0.798334
Phetchaburi Bangkawe,2016-10-01,29.513977,1008.331848,0.774383,-0.283697
Phetchaburi Bangkawe,2016-11-01,29.477783,1010.620911,-0.547188,-2.100261
Phetchaburi Bangkawe,2016-12-01,28.012268,1011.700623,-0.601739,-3.76746
Phetchaburi Bangkawe,2017-01-01,27.375153,1011.611877,-0.074477,-2.303422
Phetchaburi Bangkawe,2017-02-01,27.795715,1012.373779,-0.496575,0.013497
Phetchaburi Bangkawe,2017-03-01,29.299225,1010.20282,-0.709106,3.679075
Phetchaburi Bangkawe,2017-04-01,30.282471,1009.46283,-0.568796,2.810304
Phetchaburi Bangkawe,2017-05-01,30.970032,1007.782166,-0.050529,2.906621
Phetchaburi Bangkawe,2017-06-01,30.484283,1007.542786,1.571959,2.005498
Phetchaburi Bangkawe,2017-07-01,29.765778,1007.559998,2.35203,1.898839
Phetchaburi Bangkawe,2017-08-01,29.899658,1007.273743,1.600621,1.948728
Phetchaburi Bangkawe,2017-09-01,30.454102,1008.29248,0.761102,1.387566
Phetchaburi Bangkawe,2017-10-01,30.071106,1009.407166,0.135619,-0.794527
Phetchaburi Bangkawe,2017-11-01,28.720123,1010.108154,-0.627975,-3.293333
Phetchaburi Bangkawe,2017-12-01,27.216461,1012.68158,-0.896748,-3.50321
Phetchaburi Bangkawe,2018-01-01,26.806793,1010.41687,-0.377087,-0.233712
Phetchaburi Bangkawe,2018-02-01,27.572998,1012.285339,-1.010186,1.496058
Phetchaburi Bangkawe,2018-03-01,29.182617,1010.159363,-0.751225,3.101938
Phetchaburi Bangkawe,2018-04-01,30.021973,1009.621277,-0.703673,2.368207
Phetchaburi Bangkawe,2018-05-01,30.857086,1008.896545,-0.070985,2.353703
Phetchaburi Bangkawe,2018-06-01,30.480621,1007.297791,2.199116,2.498464
Phetchaburi Bangkawe,2018-07-01,29.830322,1006.0672,3.163849,1.988206
Phetchaburi Bangkawe,2018-08-01,29.374908,1006.63562,2.651245,2.597576
Phetchaburi Bangkawe,2018-09-01,29.407135,1008.55658,1.262611,0.790198
Phetchaburi Bangkawe,2018-10-01,30.003723,1011.221252,-0.678685,-0.348799
Phetchaburi Bangkawe,2018-11-01,29.312988,1011.606567,0.098585,-1.911603
Phetchaburi Bangkawe,2018-12-01,28.755188,1011.90094,-0.301126,-2.287398
Phetchaburi Bangkawe,2019-01-01,27.829834,1013.128113,-0.184323,-1.323305
Phetchaburi Bangkawe,2019-02-01,28.540192,1012.478149,-0.506742,4.316598
Phetchaburi Bangkawe,2019-03-01,29.391266,1010.570312,-0.706352,4.425366
Phetchaburi Bangkawe,2019-04-01,30.926666,1008.789673,-0.832332,4.367482
Phetchaburi Bangkawe,2019-05-01,31.259766,1007.505005,1.144114,1.67126
Phetchaburi Bangkawe,2019-06-01,30.465576,1007.277527,1.452471,2.418913
Phetchaburi Bangkawe,2019-07-01,30.006744,1007.822815,1.989632,1.671102
Phetchaburi Bangkawe,2019-08-01,29.604004,1006.86908,2.888903,2.270823
Phetchaburi Bangkawe,2019-09-01,29.427399,1009.939392,1.174562,0.239968
Phetchaburi Bangkawe,2019-10-01,30.25592,1010.490967,-0.785587,-0.374693
Phetchaburi Bangkawe,2019-11-01,29.272705,1011.350647,-0.911509,-1.812792
Phetchaburi Bangkawe,2019-12-01,27.204987,1013.307495,-0.853299,-1.770128
Phetchaburi Bangkawe,2020-01-01,28.247467,1012.043152,-0.235502,1.596711
Phetchaburi Bangkawe,2020-02-01,28.28009,1012.990295,-0.689903,1.905016
Phetchaburi Bangkawe,2020-03-01,29.227936,1010.31781,-0.920037,4.885551
Phetchaburi Bangkawe,2020-04-01,30.401764,1010.647217,-0.797198,3.742474
Phetchaburi Bangkawe,2020-05-01,31.288879,1008.336548,-0.244716,3.269102
Phetchaburi Bangkawe,2020-06-01,30.924469,1007.685303,1.212115,2.29956
Phetchaburi Bangkawe,2020-07-01,30.631256,1007.460632,0.901782,1.771252
Phetchaburi Bangkawe,2020-08-01,30.031067,1007.017822,1.559549,2.222513
Phetchaburi Bangkawe,2020-09-01,29.873779,1007.891541,1.072206,1.868608
Phetchaburi Bangkawe,2020-10-01,29.266846,1008.36969,0.68048,-1.899164
Phetchaburi Bangkawe,2020-11-01,28.69458,1011.85907,-0.869272,-3.195126
Phetchaburi Bangkawe,2020-12-01,27.357666,1012.131897,-0.608121,-3.113281
Phetchaburi Bangkawe,2021-01-01,26.157227,1012.446899,-0.774452,-1.577955
Phetchaburi Bangkawe,2021-02-01,27.571289,1011.577515,-0.571704,1.510638
Phetchaburi Bangkawe,2021-03-01,28.965729,1010.175598,-0.654757,3.911054
Phetchaburi Bangkawe,2021-04-01,30.422119,1009.580017,-0.159049,1.86332
Phetchaburi Bangkawe,2021-05-01,31.16983,1007.913147,0.462908,2.360125
Phetchaburi Bangkawe,2021-06-01,30.74176,1007.954712,2.132065,2.14618
Phetchaburi Bangkawe,2021-07-01,30.178528,1007.04187,2.028738,2.239042
Phetchaburi Bangkawe,2021-08-01,29.583496,1008.206848,1.542397,2.253112
Phetchaburi Bangkawe,2021-09-01,29.466217,1008.209351,1.192809,1.257603
Phetchaburi Bangkawe,2021-10-01,29.425446,1009.174377,0.387009,-0.42626
Phetchaburi Bangkawe,2021-11-01,29.109283,1010.617798,-0.923366,-2.849625
Phetchaburi Bangkawe,2021-12-01,26.95694,1013.700317,-0.441136,-3.535955
Phetchaburi Bangkawe,2022-01-01,27.730225,1012.045288,0.167951,0.700936
Phetchaburi Bangkawe,2022-02-01,28.636719,1011.01123,-0.481936,0.66141
Phetchaburi Bangkawe,2022-03-01,29.591461,1009.060303,-0.696318,3.015382
Phetchaburi Bangkawe,2022-04-01,30.070068,1009.027161,-1.076777,0.855612
Phetchaburi Bangkawe,2022-05-01,30.455139,1007.275024,0.648842,1.376482
Phetchaburi Bangkawe,2022-06-01,30.344147,1007.49469,0.958979,1.974614
Phetchaburi Bangkawe,2022-07-01,30.21817,1006.390625,1.716823,2.096557
Phetchaburi Bangkawe,2022-08-01,29.900879,1007.139404,1.444664,2.11317
Phetchaburi Bangkawe,2022-09-01,29.88678,1008.000916,1.446925,0.958351
Phetchaburi Bangkawe,2022-10-01,29.328674,1010.459717,-0.577929,-1.933725
Phetchaburi Bangkawe,2022-11-01,28.744537,1010.375,-0.018954,-1.35843
Phetchaburi Bangkawe,2022-12-01,27.698639,1012.071899,-0.653848,-3.320317
Phetchaburi Bangkawe,2023-01-01,26.624176,1012.633423,-0.441785,-2.746512
Phetchaburi Bangkawe,2023-02-01,27.240234,1011.878723,-0.378496,0.173943
Phetchaburi Bangkawe,2023-03-01,28.406403,1011.20343,-0.401559,2.682245
Phetchaburi Bangkawe,2023-04-01,30.350342,1008.076904,-0.718302,3.316006
Phetchaburi Bangkawe,2023-05-01,31.24942,1007.786865,0.39643,2.123019
Phetchaburi Bangkawe,2023-06-01,30.459137,1007.263428,1.778589,2.180632
Phetchaburi Bangkawe,2023-07-01,30.26236,1007.558411,2.358242,1.724262
Phetchaburi Bangkawe,2023-08-01,29.907471,1007.997192,2.483068,1.946422
Phetchaburi Bangkawe,2023-09-01,30.054596,1007.939087,1.718726,1.544778
Phetchaburi Bangkawe,2023-10-01,30.069092,1010.985596,0.452822,-0.787118
Phetchaburi Bangkawe,2023-11-01,29.312408,1012.3125,-0.626759,-3.016905
Phetchaburi Bangkawe,2023-12-01,28.650696,1013.025635,-0.464516,-2.743176
Phetchaburi Bangkawe,2024-01-01,28.27774,1013.02063,0.086673,-0.662497
Phetchaburi Bangkawe,2024-02-01,28.865051,1012.756226,-0.507059,3.174959
Phetchaburi Bangkawe,2024-03-01,29.793457,1010.938416,-0.654504,4.270924
Phetchaburi Bangkawe,2024-04-01,30.964355,1007.632507,-0.811863,4.608109
Phetchaburi Bangkawe,2024-05-01,31.442871,1007.595642,-0.045604,2.799755
Phetchaburi Bangkawe,2024-06-01,30.79126,1007.65564,1.820472,2.26494
Phetchaburi Bangkawe,2024-07-01,29.837555,1006.979675,1.62807,2.319605
Phetchaburi Bangkawe,2024-08-01,30.219482,1008.405334,0.967216,1.375875
Phetchaburi Bangkawe,2024-09-01,30.044678,1006.965332,1.78109,1.135796
Phetchaburi Bangkawe,2024-10-01,30.400391,1009.737183,-0.009467,-0.474483
Phetchaburi Bangkawe,2024-11-01,29.705475,1010.909668,-1.348207,-2.989926
Phetchaburi Bangkawe,2024-12-01,27.701324,1011.84845,-0.924573,-3.456631
